NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_SABATISTA;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_MACA;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050
160000417404;2016;3201308;Cariacica;32;ES;24;F;0;1;1;3205309;Vitória;32;ES;1;7;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3205309;Vitória;32;ES;1;1;1;1;352;357;361;366;483.3;628.2;593.2;334.3;ECDAACDECEDEACEDCBBDBEAEBCAEDADCBDACCDBADDCEC;CDEDDABDCCBADEBBDAABEDDCEBEACCECABBCBADBCCDDA;BCBDE99999BBDDEBECABACCCDDBCEACCAEAECBECEDAEBDAACB;ABCDEABCDEABCDEBDBCCDEBDCBAEBDDBEBABCDBBBEECC;0;CACCACXEBEACDEDBCBDECAADCCAEDABCAEBBACCCDDEBB;EBEADBEDCABDDEBBBBABEDDDECEECCBCABBCEAAEEBDDA;ABCDDBCACDDBDAEBECABACCCDDACEEACAEAECCECCDAEBDAACD;BDEBBCAACCBADCCACEDCEBCBDDDEEEEBCEADCDCDBABBD;1;140;120;100;100;40;500;H;C;D;F;3;C;A;C;C;A;A;B;A;B;A;B;A;A;B;A;B;D;B;B;B;C;H;D;2;0;5;5;5;5;5;1;0;0;2;5;1;B;A;A;A;A;D;A;A;A
160000417405;2016;2307304;Juazeiro do Norte;23;CE;18;F;0;3;1;3552809;Taboão da Serra;35;SP;1;1;1;;0;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2307304;Juazeiro do Norte;23;CE;1;1;1;1;293;297;302;306;489.6;661.2;577.5;490.7;AEEADDBBBCDDBAADACDDCACADDBBCCABAACDACDDAADBC;DCCCAEACDCBBECAEDCEDDACCCDDBDECEEAEBCBDECDCEE;99999AABABDDBACCABCCECDCABBEEBCACAAADEBDACCBABCAAA;CBAEDDBACBBABBBBAAAADDADBDACABAACADBCAAAEEACD;1;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;160;160;160;160;160;800;D;C;C;B;3;B;A;B;B;A;A;B;A;A;A;A;A;A;C;A;A;B;A;B;A;C;E;A;5;2;5;5;5;5;5;4;5;0;5;5;1;A;A;A;A;A;A;A;A;A
160000417406;2016;4106902;Curitiba;41;PR;27;F;1;2;1;3148103;Patrocínio;31;MG;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;4106902;Curitiba;41;PR;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;C;C;B;2;D;A;B;C;B;A;B;A;B;B;B;B;A;B;A;A;C;A;A;B;C;D;E;5;2;2;4;4;2;5;5;5;1;4;2;5;A;A;A;A;A;A;A;B;A
160000417407;2016;1600303;Macapá;16;AP;19;F;0;3;1;1600303;Macapá;16;AP;1;2;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1600303;Macapá;16;AP;1;1;1;1;291;295;299;303;544.6;608.6;579.4;477.4;DBDBACDBCAEBDCDBCBCECEBACDBCAABEDBDCBEACDCEEA;EDDCCABDCEEBDCAEACADCEADEBEDAEECDBECCDCDAADBA;99999CCEECBBABECADEACECDAEDECBBEDACAAEBEACCDCBAEDE;BADEBACABDBEACEACBBCACEDBEDBDCDBDCBDCEBEADBAE;1;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;140;120;120;120;140;640;F;F;E;E;4;I;A;E;E;B;A;B;B;B;A;B;A;A;C;B;A;D;A;B;B;C;F;D;4;0;5;5;4;4;5;0;0;0;5;5;5;C;A;A;A;A;D;A;A;A
160000417408;2016;3118304;Conselheiro Lafaiete;31;MG;37;M;0;1;1;3118304;Conselheiro Lafaiete;31;MG;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3118304;Conselheiro Lafaiete;31;MG;1;1;1;1;292;296;300;304;620.4;662.1;615.9;674.9;BBDDCAAADDAEACCBAEBEECCCEBDCCDACEDCBEDDBEACEB;DEBECCEDDCEDBDCCECADADEADDEDDADBEABECABAADCEE;DECEA99999BADBEEBBAACDEBCABDBAADBAEBDEECCBACCEBEAE;CBACECECBBABDCAEEEAECEDBECBBBCADDBDCBBEABDCCC;0;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;180;160;160;160;160;820;F;E;E;E;4;N;B;C;D;C;B;B;B;B;A;B;A;B;C;B;A;D;B;C;B;C;B;D;4;3;5;5;5;5;5;3;5;5;5;5;5;D;A;A;A;A;B;A;A;A
160000417409;2016;2507002;Itaporanga;25;PB;17;M;0;3;1;2507002;Itaporanga;25;PB;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2507002;Itaporanga;25;PB;1;1;1;1;293;297;299;303;690;690.2;614.3;850;EBEECDDACCBAAADBBDDBCACDAABEACABBADDCCCEBBDCA;DCEEBAADDCEBECAEDCECDCCCBBCACEDDAACBCBDACBDEE;CEAEA99999DBBBBDADAAEBADAEAACDBBBDEAAAAAAECCBCBCAB;DADCCBCBDECADCBADDBCEEABDDAABDBABDDEBCCDBAABD;0;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;160;200;180;200;180;920;E;D;D;D;4;H;A;C;C;B;B;B;A;A;A;B;A;A;C;A;A;D;A;B;B;A;;;;;;;;2;5;0;0;0;4;3;;A;A;A;A;A;A;A;A;A
160000417410;2016;2902401;Aurelino Leal;29;BA;38;M;1;2;1;2902401;Aurelino Leal;29;BA;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2932200;Ubaitaba;29;BA;1;1;1;1;291;295;301;305;482.2;514.9;466.4;467.9;CADBCBAAECBCBBAAA*DDAADECDCEAEECEBEBADECDACCA;ABABEDDAACEDECACBDAAEEAEBCCEAACADAACECABBEDBB;EABAC99999DECABEEBECCECEAEEBAEACAECECBBDCDACBCDCBC;DCBDCEEEDDACCDABCBDACCDECEDDACADEAEDAACDBABAA;0;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;100;100;100;80;120;500;B;A;A;A;2;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B;B;A;B;0;5;5;5;5;5;5;5;5;5;1;5;;A;A;B;D;A;A;A;B;A
160000417411;2016;2405801;João Câmara;24;RN;18;M;0;3;1;2405801;João Câmara;24;RN;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2405801;João Câmara;24;RN;1;1;1;1;291;295;301;305;559.6;534.2;456.7;557;BEAAEBDDBBAEBADADECDCABACCDDAECCEBDDBBAADEEEB;ECEBBABDCCBDEACBADBCCEAACBDBABDEDACABCAEABDBB;99999BADCAAADECBEABBACEDACDEBEDCABBACDBEBADDCDAEEB;EABBBEBDCEADCBDCAECADEDABEDBDDBABACEDCCCEBBED;1;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;120;120;80;120;40;480;C;C;C;A;7;C;A;C;D;A;A;B;A;B;A;B;A;A;B;B;A;C;A;A;A;C;F;E;4;4;5;5;4;5;5;1;5;1;3;5;1;A;A;A;A;A;A;A;A;A
160000417412;2016;3304557;Rio de Janeiro;33;RJ;18;F;0;1;1;3304557;Rio de Janeiro;33;RJ;2;0;3;1;0;33109923;3304557;Rio de Janeiro;33;RJ;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;SECRETARIA ESTADUAL - RJ;33;RJ;3304557;Rio de Janeiro;33;RJ;1;1;1;1;292;296;301;305;637.1;632.2;615.1;718.7;ABDDCAAACAECBDAACDDEECECBCDCADDEBEDBEBAADEACD;AEEDBBBDDACEABACEAADAEBAEDECDAACECCECDBEAACEA;EECDA99999AAACCEDCDDDEBEACBAADDBAEEBEABADEBDCEEBBD;BCDDBEEBBABBBDECEDCEEDDBCADBACBDDBAABDDDCABAC;0;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;120;160;160;140;120;700;F;G;E;E;3;L;B;C;D;B;A;B;B;B;A;B;A;B;C;B;B;E;B;E;B;A;;;;;;;;3;5;2;0;0;5;4;;C;A;A;A;B;E;A;A;A
160000417413;2016;2403806;Florânia;24;RN;19;M;0;3;1;2403103;Currais Novos;24;RN;1;2;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2403103;Currais Novos;24;RN;1;1;1;1;294;298;299;303;635.5;654.9;603.9;635.4;ADBADAECAACEACCBEABDEBEEBECBBDDECCDDEBBDADCCC;EBDDDCACEAEDDACBEBCDCACECADEEEBABBDAAAECCBCAD;CEAEA99999DBBBCDABDAAEAEAEADCEBBCABACBBCDDCECDCCAA;EADDBCBADECEDCAACDBCABACEBCCAABCCCAEDECBAADAE;0;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;160;140;140;160;140;740;D;G;A;D;4;E;A;B;D;B;B;B;A;B;A;A;A;A;B;B;B;E;A;C;B;A;;;;;;;;5;5;4;4;5;5;4;;D;A;A;A;A;D;A;A;A
160000417414;2016;2933307;Vitória da Conquista;29;BA;19;M;0;1;1;2904001;Boninal;29;BA;1;2;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2914802;Itabuna;29;BA;1;1;1;1;292;296;301;305;614.2;598.2;636.6;646.6;BADDCACBBBCABBABBCEEECDCEEBCEDCADEABCDDDCBDAD;AEEBAEBCDEADACCEECADADAABEEADACAEAADAEBBEACEA;EECAA99999DAAECEBDBDAEDCDDBBEDABAEEEABBADAECBBCABB;CCAEBBCDAACECBDCBBCAEBCBAEBDECDDACEDBECBBDEAD;0;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;140;140;120;160;60;620;G;G;D;D;2;H;A;C;D;B;A;B;B;B;B;B;A;A;C;B;B;E;B;C;B;A;;;;;;;;5;5;3;3;3;3;3;;A;A;A;A;A;A;A;A;A
160000417415;2016;3550308;São Paulo;35;SP;21;F;0;1;1;2615706;Triunfo;26;PE;1;4;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3550308;São Paulo;35;SP;1;1;1;1;293;297;301;305;728.7;743.5;650.1;691.4;EEEECBDDCABECDDBEEDCDABDEABEDBABBDDDCCCECBBCA;DCECEAACDCEBECAEDCEEDACCBDDBCEDDBAEBCADECBDEE;99999BCACADAABCDBCCDCEBCADEBADEBAEEDEBDADAECEBDABD;ACACBECBAAAECAECBACAEEDBCBDAECBCADCBECCDBBDED;1;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;160;160;160;180;120;780;E;F;D;D;4;G;A;B;D;B;A;B;B;B;A;B;A;A;C;A;A;D;B;B;B;B;G;D;5;5;4;4;5;5;5;4;5;3;4;5;;D;D;A;A;A;D;D;A;A
160000417416;2016;1200450;Senador Guiomard;12;AC;28;M;0;3;1;1200401;Rio Branco;12;AC;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1200450;Senador Guiomard;12;AC;1;1;1;1;291;295;302;306;606.2;591.8;581.8;506.3;BDCAECEDCDBADBBBABDABABAEDDACDADCBBEBCAABBCEE;BBEDEADCECBBDBEBABADCEDABBADBDECDAACCDACAADBC;99999EDBBBCEEBACAACDDCCACBDADEBCEAAACDBDAAEBEBAAAE;AEBCDADBAEBDACBBDACDCCEDBABEABCEADBCCBBABCDEB;1;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;160;140;140;120;120;680;C;E;F;D;5;G;A;C;D;B;A;B;A;B;B;B;A;A;C;A;A;E;B;B;B;C;F;D;2;0;5;5;5;0;5;0;5;0;3;0;0;A;A;A;A;A;A;A;A;A
160000417417;2016;5300108;Brasília;53;DF;34;F;2;3;1;5300108;Brasília;53;DF;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;5300108;Brasília;53;DF;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;D;B;B;4;D;A;B;C;A;A;B;A;A;A;B;A;A;B;A;B;E;B;B;B;C;C;D;5;5;5;5;5;5;5;5;5;0;5;5;0;A;A;A;A;A;A;A;B;A
160000417418;2016;2304400;Fortaleza;23;CE;17;M;0;2;1;2304400;Fortaleza;23;CE;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2304400;Fortaleza;23;CE;1;1;1;1;293;297;302;306;476.3;585;560;473.3;EDECEDACDBDABAEEEEDDBBBDAEDAAAACBEAAAECDBACEC;DCEABAABDCEBEAEBEBEBDACBEDBCABAEACDCABDECABDB;DCECA99999CCACCAEBCDBEBBDAEBEAEAEACADACDBBCDDEBADE;CBDADEDACCCDBECDDBCBACEBCBBBDACDEBDCCEEDEDCAA;0;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;120;120;120;120;100;580;E;D;B;B;3;C;A;C;C;A;B;B;A;B;A;B;A;A;D;B;B;E;A;A;B;A;;;;;;;;5;4;3;5;5;5;5;;B;A;A;A;C;A;A;A;A
160000417419;2016;3525904;Jundiaí;35;SP;31;M;;3;1;3131505;Ipuiúna;31;MG;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3509601;Campo Limpo Paulista;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;B;2;D;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;B;A;B;A;B;E;E;5;3;2;5;5;3;5;5;5;2;2;3;;A;A;C;A;A;A;A;C;C
160000417420;2016;2408102;Natal;24;RN;23;F;0;1;1;2408102;Natal;24;RN;1;6;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2408102;Natal;24;RN;1;1;1;1;293;297;301;305;577.6;596.4;572.5;525.6;BEECCDBDBDBEAAACACDDBAACEABEDDADBCDABEBEAABDC;EDEEBAACDABBEDAAECEADADEBADBCDCBDABCCBDEDEDCE;EEDDA99999AAACCACCACEABDAEBBCEDCCEEDEBBCDCDBDCDADB;CEBABEBCABCEADDCBDBABADABEAEEDBAACCEDADCBDEAD;0;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;160;160;140;160;160;780;F;F;D;D;5;K;A;C;D;B;A;B;B;B;A;B;A;B;C;A;B;E;B;C;B;A;;;;;;;;5;5;5;5;5;5;5;;C;A;A;A;A;D;A;A;A
160000417421;2016;2408003;Mossoró;24;RN;17;M;0;3;1;2408003;Mossoró;24;RN;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2408003;Mossoró;24;RN;1;1;1;1;293;297;302;306;413;473.1;452.1;498.3;EDABEAECECBDCCAEDCADEBCCACECDAACBDAADBDACBDDC;DCEECAACBDBDBCABEBAAEDCEBDCBEAAADADBCAEACEBDB;99999DECABCEECACADECCEACBCCAECACCDEBBECDEBAADBDACA;CCEADEADBBEDACDEADCEAEADBBDCCABAECEABBEACEBCA;1;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;120;120;120;120;0;480;B;B;C;B;7;B;A;C;D;A;B;B;A;A;A;A;A;A;B;B;A;B;B;B;B;A;;;;;;;;5;5;2;5;1;1;5;;A;A;A;A;C;A;A;A;A
160000417422;2016;4107652;Fazenda Rio Grande;41;PR;24;F;0;2;1;4107652;Fazenda Rio Grande;41;PR;1;8;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;4107652;Fazenda Rio Grande;41;PR;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;C;F;C;5;D;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;A;C;F;E;5;5;5;5;5;5;5;4;5;5;4;5;5;A;A;A;A;A;A;A;A;A
160000417423;2016;4127700;Toledo;41;PR;25;F;0;1;1;4127700;Toledo;41;PR;1;8;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;4127700;Toledo;41;PR;1;1;1;1;294;298;299;303;442.2;508.1;534.5;403.7;ABBEEDEDEABABDEEBABCEEABEDEDBDBCBBBDDECEEAEBD;BEDEDBADECACDBCEDCDBBDEEAAECEEDDBBEBAEACCBECA;99999CDEBECBABDDADDADBEBEEDACEBDEDEDAACEDCDCBCCBEE;AADEEDBDBDEEBCDEEAAEBBCEECAEECBBEAEACDECAEBBE;1;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;140;100;120;140;100;600;B;B;C;B;4;H;A;C;D;B;A;B;B;B;A;A;A;A;B;B;A;E;A;B;B;C;D;E;5;3;5;5;5;5;5;4;5;5;3;3;5;A;A;B;A;A;A;A;C;A
